,Province/State,Country/Region,Lat,Long,Date,Confirmed Cases (cumulative))
478,,Tunisia,33.886917,9.537499,2020-01-23,0
479,,Turkey,38.9637,35.2433,2020-01-23,0
480,,Uganda,1.373333,32.290275,2020-01-23,0
481,,Ukraine,48.3794,31.1656,2020-01-23,0
482,,United Arab Emirates,23.424076,53.847818,2020-01-23,0
483,Bermuda,United Kingdom,32.3078,-64.7505,2020-01-23,0
484,Cayman Islands,United Kingdom,19.3133,-81.2546,2020-01-23,0
485,Channel Islands,United Kingdom,49.3723,-2.3644,2020-01-23,0
486,Gibraltar,United Kingdom,36.1408,-5.3536,2020-01-23,0
487,Isle of Man,United Kingdom,54.2361,-4.5481,2020-01-23,0
488,Montserrat,United Kingdom,16.742498,-62.187366,2020-01-23,0
489,,United Kingdom,55.3781,-3.4360000000000004,2020-01-23,0
490,,Uruguay,-32.5228,-55.7658,2020-01-23,0
491,,US,40.0,-100.0,2020-01-23,1
492,,Uzbekistan,41.377491,64.585262,2020-01-23,0
493,,Venezuela,6.4238,-66.5897,2020-01-23,0
494,,Vietnam,14.058324,108.277199,2020-01-23,2
495,,Zambia,-13.133897,27.849332,2020-01-23,0
496,,Zimbabwe,-19.015438,29.154857,2020-01-23,0
497,Diamond Princess,Canada,0.0,0.0,2020-01-23,0
498,,Dominica,15.415,-61.371,2020-01-23,0
499,,Grenada,12.1165,-61.679,2020-01-23,0
500,,Mozambique,-18.665695,35.529562,2020-01-23,0
501,,Syria,34.802075,38.99681500000001,2020-01-23,0
502,,Timor-Leste,-8.874217,125.727539,2020-01-23,0
503,,Belize,17.1899,-88.4976,2020-01-23,0
504,,Laos,19.85627,102.495496,2020-01-23,0
505,,Libya,26.3351,17.228331,2020-01-23,0
506,,West Bank and Gaza,31.9522,35.2332,2020-01-23,0
507,,Guinea-Bissau,11.8037,-15.1804,2020-01-23,0
508,,Mali,17.570692,-3.996166000000001,2020-01-23,0
509,,Saint Kitts and Nevis,17.357822,-62.782998,2020-01-23,0
510,Northwest Territories,Canada,64.8255,-124.8457,2020-01-23,0
511,Yukon,Canada,64.2823,-135.0,2020-01-23,0
512,,Kosovo,42.602636,20.902977,2020-01-23,0
513,,Burma,21.9162,95.956,2020-01-23,0
514,Anguilla,United Kingdom,18.2206,-63.0686,2020-01-23,0
515,British Virgin Islands,United Kingdom,18.4207,-64.64,2020-01-23,0
516,Turks and Caicos Islands,United Kingdom,21.69400000000001,-71.7979,2020-01-23,0
517,,MS Zaandam,0.0,0.0,2020-01-23,0
518,,Botswana,-22.3285,24.6849,2020-01-23,0
519,,Burundi,-3.3731,29.9189,2020-01-23,0
520,,Sierra Leone,8.460555000000001,-11.779889,2020-01-23,0
521,"Bonaire, Sint Eustatius and Saba",Netherlands,12.1784,-68.2385,2020-01-23,0
522,,Malawi,-13.2543,34.3015,2020-01-23,0
523,Falkland Islands (Malvinas),United Kingdom,-51.7963,-59.5236,2020-01-23,0
524,Saint Pierre and Miquelon,France,46.8852,-56.3159,2020-01-23,0
525,,South Sudan,6.877000000000002,31.307,2020-01-23,0
526,,Western Sahara,24.2155,-12.8858,2020-01-23,0
527,,Sao Tome and Principe,0.1864,6.6131,2020-01-23,0
528,,Yemen,15.552727,48.516388,2020-01-23,0
529,,Comoros,-11.6455,43.3333,2020-01-23,0
530,,Tajikistan,38.861,71.2761,2020-01-23,0
531,,Lesotho,-29.61,28.2336,2020-01-23,0
532,,Afghanistan,33.93911,67.709953,2020-01-24,0
533,,Albania,41.1533,20.1683,2020-01-24,0
534,,Algeria,28.0339,1.6596,2020-01-24,0
535,,Andorra,42.5063,1.5218,2020-01-24,0
536,,Angola,-11.2027,17.8739,2020-01-24,0
537,,Antigua and Barbuda,17.0608,-61.7964,2020-01-24,0
538,,Argentina,-38.4161,-63.6167,2020-01-24,0
539,,Armenia,40.0691,45.0382,2020-01-24,0
540,Australian Capital Territory,Australia,-35.4735,149.0124,2020-01-24,0
541,New South Wales,Australia,-33.8688,151.2093,2020-01-24,0
542,Northern Territory,Australia,-12.4634,130.8456,2020-01-24,0
543,Queensland,Australia,-27.4698,153.0251,2020-01-24,0
544,South Australia,Australia,-34.9285,138.6007,2020-01-24,0
545,Tasmania,Australia,-42.8821,147.3272,2020-01-24,0
546,Victoria,Australia,-37.8136,144.9631,2020-01-24,0
547,Western Australia,Australia,-31.9505,115.8605,2020-01-24,0
548,,Austria,47.5162,14.5501,2020-01-24,0
549,,Azerbaijan,40.1431,47.5769,2020-01-24,0
550,,Bahamas,25.025885,-78.035889,2020-01-24,0
551,,Bahrain,26.0275,50.55,2020-01-24,0
552,,Bangladesh,23.685,90.3563,2020-01-24,0
553,,Barbados,13.1939,-59.5432,2020-01-24,0
554,,Belarus,53.7098,27.9534,2020-01-24,0
555,,Belgium,50.8333,4.469936,2020-01-24,0
556,,Benin,9.3077,2.3158,2020-01-24,0
557,,Bhutan,27.5142,90.4336,2020-01-24,0
558,,Bolivia,-16.2902,-63.5887,2020-01-24,0
559,,Bosnia and Herzegovina,43.9159,17.6791,2020-01-24,0
560,,Brazil,-14.235,-51.9253,2020-01-24,0
561,,Brunei,4.5353,114.7277,2020-01-24,0
562,,Bulgaria,42.7339,25.4858,2020-01-24,0
563,,Burkina Faso,12.2383,-1.5616,2020-01-24,0
564,,Cabo Verde,16.5388,-23.0418,2020-01-24,0
565,,Cambodia,11.55,104.9167,2020-01-24,0
566,,Cameroon,3.848,11.5021,2020-01-24,0
567,Alberta,Canada,53.9333,-116.5765,2020-01-24,0
568,British Columbia,Canada,53.7267,-127.6476,2020-01-24,0
569,Grand Princess,Canada,0.0,0.0,2020-01-24,0
570,Manitoba,Canada,53.7609,-98.8139,2020-01-24,0
571,New Brunswick,Canada,46.5653,-66.4619,2020-01-24,0
572,Newfoundland and Labrador,Canada,53.1355,-57.6604,2020-01-24,0
573,Nova Scotia,Canada,44.682,-63.7443,2020-01-24,0
574,Ontario,Canada,51.2538,-85.3232,2020-01-24,0
575,Prince Edward Island,Canada,46.5107,-63.4168,2020-01-24,0
576,Quebec,Canada,52.9399,-73.5491,2020-01-24,0
577,Saskatchewan,Canada,52.9399,-106.4509,2020-01-24,0
578,,Central African Republic,6.6111,20.9394,2020-01-24,0
579,,Chad,15.4542,18.7322,2020-01-24,0
580,,Chile,-35.6751,-71.543,2020-01-24,0
581,Anhui,China,31.8257,117.2264,2020-01-24,15
582,Beijing,China,40.1824,116.4142,2020-01-24,36
583,Chongqing,China,30.0572,107.874,2020-01-24,27
584,Fujian,China,26.0789,117.9874,2020-01-24,10
585,Gansu,China,35.7518,104.2861,2020-01-24,2
586,Guangdong,China,23.3417,113.4244,2020-01-24,53
587,Guangxi,China,23.8298,108.7881,2020-01-24,23
588,Guizhou,China,26.8154,106.8748,2020-01-24,3
589,Hainan,China,19.1959,109.7453,2020-01-24,8
590,Hebei,China,39.549,116.1306,2020-01-24,2
591,Heilongjiang,China,47.862,127.7615,2020-01-24,4
592,Henan,China,37.8957,114.9042,2020-01-24,9
593,Hong Kong,China,22.3,114.2,2020-01-24,2
594,Hubei,China,30.9756,112.2707,2020-01-24,549
595,Hunan,China,27.6104,111.7088,2020-01-24,24
596,Inner Mongolia,China,44.0935,113.9448,2020-01-24,1
597,Jiangsu,China,32.9711,119.455,2020-01-24,9
598,Jiangxi,China,27.614,115.7221,2020-01-24,18
599,Jilin,China,43.6661,126.1923,2020-01-24,3
600,Liaoning,China,41.2956,122.6085,2020-01-24,4
601,Macau,China,22.1667,113.55,2020-01-24,2
602,Ningxia,China,37.2692,106.1655,2020-01-24,2
603,Qinghai,China,35.7452,95.9956,2020-01-24,0
604,Shaanxi,China,35.1917,108.8701,2020-01-24,5
605,Shandong,China,36.3427,118.1498,2020-01-24,15
606,Shanghai,China,31.202,121.4491,2020-01-24,20
607,Shanxi,China,37.5777,112.2922,2020-01-24,1
608,Sichuan,China,30.6171,102.7103,2020-01-24,15
609,Tianjin,China,39.3054,117.323,2020-01-24,8
610,Tibet,China,31.6927,88.0924,2020-01-24,0
611,Xinjiang,China,41.1129,85.2401,2020-01-24,2
612,Yunnan,China,24.974,101.487,2020-01-24,5
613,Zhejiang,China,29.1832,120.0934,2020-01-24,43
614,,Colombia,4.5709,-74.2973,2020-01-24,0
615,,Congo (Brazzaville),-0.228,15.8277,2020-01-24,0
616,,Congo (Kinshasa),-4.0383,21.7587,2020-01-24,0
617,,Costa Rica,9.7489,-83.7534,2020-01-24,0
618,,Cote d'Ivoire,7.54,-5.5471,2020-01-24,0
619,,Croatia,45.1,15.2,2020-01-24,0
620,,Diamond Princess,0.0,0.0,2020-01-24,0
621,,Cuba,21.521757,-77.78116700000002,2020-01-24,0
622,,Cyprus,35.1264,33.4299,2020-01-24,0
623,,Czechia,49.8175,15.473,2020-01-24,0
624,Faroe Islands,Denmark,61.8926,-6.9118,2020-01-24,0
625,Greenland,Denmark,71.7069,-42.6043,2020-01-24,0
626,,Denmark,56.2639,9.5018,2020-01-24,0
627,,Djibouti,11.8251,42.5903,2020-01-24,0
628,,Dominican Republic,18.7357,-70.1627,2020-01-24,0
629,,Ecuador,-1.8312,-78.1834,2020-01-24,0
630,,Egypt,26.820553000000004,30.802498,2020-01-24,0
631,,El Salvador,13.7942,-88.8965,2020-01-24,0
632,,Equatorial Guinea,1.6508,10.2679,2020-01-24,0
633,,Eritrea,15.1794,39.7823,2020-01-24,0
634,,Estonia,58.5953,25.0136,2020-01-24,0
635,,Eswatini,-26.5225,31.4659,2020-01-24,0
636,,Ethiopia,9.145,40.4897,2020-01-24,0
637,,Fiji,-17.7134,178.065,2020-01-24,0
638,,Finland,61.92411,25.748151,2020-01-24,0
639,French Guiana,France,3.9339,-53.1258,2020-01-24,0
640,French Polynesia,France,-17.6797,149.4068,2020-01-24,0
641,Guadeloupe,France,16.265,-61.551,2020-01-24,0
642,Mayotte,France,-12.8275,45.166244,2020-01-24,0
643,New Caledonia,France,-20.904305,165.618042,2020-01-24,0
644,Reunion,France,-21.1151,55.5364,2020-01-24,0
645,Saint Barthelemy,France,17.9,-62.8333,2020-01-24,0
646,St Martin,France,18.0708,-63.0501,2020-01-24,0
647,Martinique,France,14.6415,-61.0242,2020-01-24,0
648,,France,46.2276,2.2137,2020-01-24,2
649,,Gabon,-0.8037,11.6094,2020-01-24,0
650,,Gambia,13.4432,-15.3101,2020-01-24,0
651,,Georgia,42.3154,43.3569,2020-01-24,0
652,,Germany,51.165691,10.451526,2020-01-24,0
653,,Ghana,7.9465,-1.0232,2020-01-24,0
654,,Greece,39.0742,21.8243,2020-01-24,0
655,,Guatemala,15.7835,-90.2308,2020-01-24,0
656,,Guinea,9.9456,-9.6966,2020-01-24,0
657,,Guyana,4.860416000000002,-58.93018000000001,2020-01-24,0
658,,Haiti,18.9712,-72.2852,2020-01-24,0
659,,Holy See,41.9029,12.4534,2020-01-24,0
660,,Honduras,15.2,-86.2419,2020-01-24,0
661,,Hungary,47.1625,19.5033,2020-01-24,0
662,,Iceland,64.9631,-19.0208,2020-01-24,0
663,,India,20.593684,78.96288,2020-01-24,0
664,,Indonesia,-0.7893,113.9213,2020-01-24,0
665,,Iran,32.427908,53.68804599999999,2020-01-24,0
666,,Iraq,33.223191,43.679291,2020-01-24,0
667,,Ireland,53.1424,-7.6921,2020-01-24,0
668,,Israel,31.046051,34.851612,2020-01-24,0
669,,Italy,41.87194,12.56738,2020-01-24,0
670,,Jamaica,18.1096,-77.2975,2020-01-24,0
671,,Japan,36.204824,138.252924,2020-01-24,2
672,,Jordan,31.24,36.51,2020-01-24,0
673,,Kazakhstan,48.0196,66.9237,2020-01-24,0
674,,Kenya,-0.0236,37.9062,2020-01-24,0
675,,"Korea, South",35.90775700000001,127.766922,2020-01-24,2
676,,Kuwait,29.31166,47.481766,2020-01-24,0
677,,Kyrgyzstan,41.20438,74.766098,2020-01-24,0
678,,Latvia,56.8796,24.6032,2020-01-24,0
679,,Lebanon,33.8547,35.8623,2020-01-24,0
680,,Liberia,6.4280550000000005,-9.429499,2020-01-24,0
681,,Liechtenstein,47.14,9.55,2020-01-24,0
682,,Lithuania,55.1694,23.8813,2020-01-24,0
683,,Luxembourg,49.8153,6.1296,2020-01-24,0
684,,Madagascar,-18.766947,46.869107,2020-01-24,0
685,,Malaysia,4.210483999999999,101.975766,2020-01-24,0
686,,Maldives,3.2028,73.2207,2020-01-24,0
687,,Malta,35.9375,14.3754,2020-01-24,0
688,,Mauritania,21.0079,-10.9408,2020-01-24,0
689,,Mauritius,-20.348404,57.552152,2020-01-24,0
690,,Mexico,23.6345,-102.5528,2020-01-24,0
691,,Moldova,47.4116,28.3699,2020-01-24,0
692,,Monaco,43.7333,7.4167,2020-01-24,0
693,,Mongolia,46.8625,103.8467,2020-01-24,0
694,,Montenegro,42.708678000000006,19.37439,2020-01-24,0
695,,Morocco,31.7917,-7.0926,2020-01-24,0
696,,Namibia,-22.9576,18.4904,2020-01-24,0
697,,Nepal,28.1667,84.25,2020-01-24,0
698,Aruba,Netherlands,12.5211,-69.9683,2020-01-24,0
699,Curacao,Netherlands,12.1696,-68.99,2020-01-24,0
700,Sint Maarten,Netherlands,18.0425,-63.0548,2020-01-24,0
701,,Netherlands,52.1326,5.2913,2020-01-24,0
702,,New Zealand,-40.9006,174.886,2020-01-24,0
703,,Nicaragua,12.865416,-85.207229,2020-01-24,0
704,,Niger,17.607789,8.081666,2020-01-24,0
705,,Nigeria,9.082,8.6753,2020-01-24,0
706,,North Macedonia,41.6086,21.7453,2020-01-24,0
707,,Norway,60.472,8.4689,2020-01-24,0
708,,Oman,21.512583,55.92325500000001,2020-01-24,0
709,,Pakistan,30.3753,69.3451,2020-01-24,0
710,,Panama,8.538,-80.7821,2020-01-24,0
711,,Papua New Guinea,-6.314993,143.95555,2020-01-24,0
712,,Paraguay,-23.4425,-58.4438,2020-01-24,0
713,,Peru,-9.19,-75.0152,2020-01-24,0
714,,Philippines,12.879721,121.774017,2020-01-24,0
715,,Poland,51.9194,19.1451,2020-01-24,0
716,,Portugal,39.3999,-8.2245,2020-01-24,0
717,,Qatar,25.3548,51.1839,2020-01-24,0
718,,Romania,45.9432,24.9668,2020-01-24,0
719,,Russia,61.52401,105.318756,2020-01-24,0
720,,Rwanda,-1.9403,29.8739,2020-01-24,0
721,,Saint Lucia,13.9094,-60.9789,2020-01-24,0
722,,Saint Vincent and the Grenadines,12.9843,-61.2872,2020-01-24,0
723,,San Marino,43.9424,12.4578,2020-01-24,0
724,,Saudi Arabia,23.885942,45.079162,2020-01-24,0
725,,Senegal,14.4974,-14.4524,2020-01-24,0
726,,Serbia,44.0165,21.0059,2020-01-24,0
727,,Seychelles,-4.6796,55.492,2020-01-24,0
728,,Singapore,1.2833,103.8333,2020-01-24,3
729,,Slovakia,48.669,19.699,2020-01-24,0
730,,Slovenia,46.1512,14.9955,2020-01-24,0
731,,Somalia,5.152149,46.199616,2020-01-24,0
732,,South Africa,-30.5595,22.9375,2020-01-24,0
733,,Spain,40.463667,-3.74922,2020-01-24,0
734,,Sri Lanka,7.873054,80.77179699999998,2020-01-24,0
735,,Sudan,12.8628,30.2176,2020-01-24,0
736,,Suriname,3.9193,-56.0278,2020-01-24,0
737,,Sweden,60.128161,18.643501,2020-01-24,0
738,,Switzerland,46.8182,8.2275,2020-01-24,0
739,,Taiwan*,23.7,121.0,2020-01-24,3
740,,Tanzania,-6.369028,34.888822,2020-01-24,0
741,,Thailand,15.870032,100.992541,2020-01-24,5
742,,Togo,8.6195,0.8248,2020-01-24,0
743,,Trinidad and Tobago,10.6918,-61.2225,2020-01-24,0
744,,Tunisia,33.886917,9.537499,2020-01-24,0
745,,Turkey,38.9637,35.2433,2020-01-24,0
746,,Uganda,1.373333,32.290275,2020-01-24,0
747,,Ukraine,48.3794,31.1656,2020-01-24,0
748,,United Arab Emirates,23.424076,53.847818,2020-01-24,0
749,Bermuda,United Kingdom,32.3078,-64.7505,2020-01-24,0
750,Cayman Islands,United Kingdom,19.3133,-81.2546,2020-01-24,0
751,Channel Islands,United Kingdom,49.3723,-2.3644,2020-01-24,0
752,Gibraltar,United Kingdom,36.1408,-5.3536,2020-01-24,0
753,Isle of Man,United Kingdom,54.2361,-4.5481,2020-01-24,0
754,Montserrat,United Kingdom,16.742498,-62.187366,2020-01-24,0
755,,United Kingdom,55.3781,-3.4360000000000004,2020-01-24,0
756,,Uruguay,-32.5228,-55.7658,2020-01-24,0
757,,US,40.0,-100.0,2020-01-24,2
758,,Uzbekistan,41.377491,64.585262,2020-01-24,0
759,,Venezuela,6.4238,-66.5897,2020-01-24,0
760,,Vietnam,14.058324,108.277199,2020-01-24,2
761,,Zambia,-13.133897,27.849332,2020-01-24,0
762,,Zimbabwe,-19.015438,29.154857,2020-01-24,0
763,Diamond Princess,Canada,0.0,0.0,2020-01-24,0
764,,Dominica,15.415,-61.371,2020-01-24,0
765,,Grenada,12.1165,-61.679,2020-01-24,0
766,,Mozambique,-18.665695,35.529562,2020-01-24,0
767,,Syria,34.802075,38.99681500000001,2020-01-24,0
768,,Timor-Leste,-8.874217,125.727539,2020-01-24,0
769,,Belize,17.1899,-88.4976,2020-01-24,0
770,,Laos,19.85627,102.495496,2020-01-24,0
771,,Libya,26.3351,17.228331,2020-01-24,0
772,,West Bank and Gaza,31.9522,35.2332,2020-01-24,0
773,,Guinea-Bissau,11.8037,-15.1804,2020-01-24,0
774,,Mali,17.570692,-3.996166000000001,2020-01-24,0
775,,Saint Kitts and Nevis,17.357822,-62.782998,2020-01-24,0
776,Northwest Territories,Canada,64.8255,-124.8457,2020-01-24,0
777,Yukon,Canada,64.2823,-135.0,2020-01-24,0
778,,Kosovo,42.602636,20.902977,2020-01-24,0
779,,Burma,21.9162,95.956,2020-01-24,0
780,Anguilla,United Kingdom,18.2206,-63.0686,2020-01-24,0
781,British Virgin Islands,United Kingdom,18.4207,-64.64,2020-01-24,0
782,Turks and Caicos Islands,United Kingdom,21.69400000000001,-71.7979,2020-01-24,0
783,,MS Zaandam,0.0,0.0,2020-01-24,0
784,,Botswana,-22.3285,24.6849,2020-01-24,0
785,,Burundi,-3.3731,29.9189,2020-01-24,0
786,,Sierra Leone,8.460555000000001,-11.779889,2020-01-24,0
787,"Bonaire, Sint Eustatius and Saba",Netherlands,12.1784,-68.2385,2020-01-24,0
788,,Malawi,-13.2543,34.3015,2020-01-24,0
789,Falkland Islands (Malvinas),United Kingdom,-51.7963,-59.5236,2020-01-24,0
790,Saint Pierre and Miquelon,France,46.8852,-56.3159,2020-01-24,0
791,,South Sudan,6.877000000000002,31.307,2020-01-24,0
792,,Western Sahara,24.2155,-12.8858,2020-01-24,0
793,,Sao Tome and Principe,0.1864,6.6131,2020-01-24,0
794,,Yemen,15.552727,48.516388,2020-01-24,0
795,,Comoros,-11.6455,43.3333,2020-01-24,0
796,,Tajikistan,38.861,71.2761,2020-01-24,0
797,,Lesotho,-29.61,28.2336,2020-01-24,0
798,,Afghanistan,33.93911,67.709953,2020-01-25,0
799,,Albania,41.1533,20.1683,2020-01-25,0
800,,Algeria,28.0339,1.6596,2020-01-25,0
801,,Andorra,42.5063,1.5218,2020-01-25,0
802,,Angola,-11.2027,17.8739,2020-01-25,0
803,,Antigua and Barbuda,17.0608,-61.7964,2020-01-25,0
804,,Argentina,-38.4161,-63.6167,2020-01-25,0
805,,Armenia,40.0691,45.0382,2020-01-25,0
806,Australian Capital Territory,Australia,-35.4735,149.0124,2020-01-25,0
807,New South Wales,Australia,-33.8688,151.2093,2020-01-25,0
808,Northern Territory,Australia,-12.4634,130.8456,2020-01-25,0
809,Queensland,Australia,-27.4698,153.0251,2020-01-25,0
810,South Australia,Australia,-34.9285,138.6007,2020-01-25,0
811,Tasmania,Australia,-42.8821,147.3272,2020-01-25,0
812,Victoria,Australia,-37.8136,144.9631,2020-01-25,0
813,Western Australia,Australia,-31.9505,115.8605,2020-01-25,0
814,,Austria,47.5162,14.5501,2020-01-25,0
815,,Azerbaijan,40.1431,47.5769,2020-01-25,0
816,,Bahamas,25.025885,-78.035889,2020-01-25,0
817,,Bahrain,26.0275,50.55,2020-01-25,0
818,,Bangladesh,23.685,90.3563,2020-01-25,0
819,,Barbados,13.1939,-59.5432,2020-01-25,0
820,,Belarus,53.7098,27.9534,2020-01-25,0
821,,Belgium,50.8333,4.469936,2020-01-25,0
822,,Benin,9.3077,2.3158,2020-01-25,0
823,,Bhutan,27.5142,90.4336,2020-01-25,0
824,,Bolivia,-16.2902,-63.5887,2020-01-25,0
825,,Bosnia and Herzegovina,43.9159,17.6791,2020-01-25,0
826,,Brazil,-14.235,-51.9253,2020-01-25,0
827,,Brunei,4.5353,114.7277,2020-01-25,0
828,,Bulgaria,42.7339,25.4858,2020-01-25,0
829,,Burkina Faso,12.2383,-1.5616,2020-01-25,0
830,,Cabo Verde,16.5388,-23.0418,2020-01-25,0
831,,Cambodia,11.55,104.9167,2020-01-25,0
832,,Cameroon,3.848,11.5021,2020-01-25,0
833,Alberta,Canada,53.9333,-116.5765,2020-01-25,0
834,British Columbia,Canada,53.7267,-127.6476,2020-01-25,0
835,Grand Princess,Canada,0.0,0.0,2020-01-25,0
836,Manitoba,Canada,53.7609,-98.8139,2020-01-25,0
837,New Brunswick,Canada,46.5653,-66.4619,2020-01-25,0
838,Newfoundland and Labrador,Canada,53.1355,-57.6604,2020-01-25,0
839,Nova Scotia,Canada,44.682,-63.7443,2020-01-25,0
840,Ontario,Canada,51.2538,-85.3232,2020-01-25,0
841,Prince Edward Island,Canada,46.5107,-63.4168,2020-01-25,0
842,Quebec,Canada,52.9399,-73.5491,2020-01-25,0
843,Saskatchewan,Canada,52.9399,-106.4509,2020-01-25,0
844,,Central African Republic,6.6111,20.9394,2020-01-25,0
845,,Chad,15.4542,18.7322,2020-01-25,0
846,,Chile,-35.6751,-71.543,2020-01-25,0
847,Anhui,China,31.8257,117.2264,2020-01-25,39
848,Beijing,China,40.1824,116.4142,2020-01-25,41
849,Chongqing,China,30.0572,107.874,2020-01-25,57
850,Fujian,China,26.0789,117.9874,2020-01-25,18
851,Gansu,China,35.7518,104.2861,2020-01-25,4
852,Guangdong,China,23.3417,113.4244,2020-01-25,78
853,Guangxi,China,23.8298,108.7881,2020-01-25,23
854,Guizhou,China,26.8154,106.8748,2020-01-25,4
855,Hainan,China,19.1959,109.7453,2020-01-25,19
856,Hebei,China,39.549,116.1306,2020-01-25,8
857,Heilongjiang,China,47.862,127.7615,2020-01-25,9
858,Henan,China,37.8957,114.9042,2020-01-25,32
859,Hong Kong,China,22.3,114.2,2020-01-25,5
860,Hubei,China,30.9756,112.2707,2020-01-25,761
861,Hunan,China,27.6104,111.7088,2020-01-25,43
862,Inner Mongolia,China,44.0935,113.9448,2020-01-25,7
863,Jiangsu,China,32.9711,119.455,2020-01-25,18
864,Jiangxi,China,27.614,115.7221,2020-01-25,18
865,Jilin,China,43.6661,126.1923,2020-01-25,4
866,Liaoning,China,41.2956,122.6085,2020-01-25,17
867,Macau,China,22.1667,113.55,2020-01-25,2
868,Ningxia,China,37.2692,106.1655,2020-01-25,3
869,Qinghai,China,35.7452,95.9956,2020-01-25,1
870,Shaanxi,China,35.1917,108.8701,2020-01-25,15
871,Shandong,China,36.3427,118.1498,2020-01-25,27
872,Shanghai,China,31.202,121.4491,2020-01-25,33
873,Shanxi,China,37.5777,112.2922,2020-01-25,6
874,Sichuan,China,30.6171,102.7103,2020-01-25,28
875,Tianjin,China,39.3054,117.323,2020-01-25,10
876,Tibet,China,31.6927,88.0924,2020-01-25,0
877,Xinjiang,China,41.1129,85.2401,2020-01-25,3
878,Yunnan,China,24.974,101.487,2020-01-25,11
879,Zhejiang,China,29.1832,120.0934,2020-01-25,62
880,,Colombia,4.5709,-74.2973,2020-01-25,0
881,,Congo (Brazzaville),-0.228,15.8277,2020-01-25,0
882,,Congo (Kinshasa),-4.0383,21.7587,2020-01-25,0
883,,Costa Rica,9.7489,-83.7534,2020-01-25,0
884,,Cote d'Ivoire,7.54,-5.5471,2020-01-25,0
885,,Croatia,45.1,15.2,2020-01-25,0
886,,Diamond Princess,0.0,0.0,2020-01-25,0
887,,Cuba,21.521757,-77.78116700000002,2020-01-25,0
888,,Cyprus,35.1264,33.4299,2020-01-25,0
889,,Czechia,49.8175,15.473,2020-01-25,0
890,Faroe Islands,Denmark,61.8926,-6.9118,2020-01-25,0
891,Greenland,Denmark,71.7069,-42.6043,2020-01-25,0
892,,Denmark,56.2639,9.5018,2020-01-25,0
893,,Djibouti,11.8251,42.5903,2020-01-25,0
894,,Dominican Republic,18.7357,-70.1627,2020-01-25,0
895,,Ecuador,-1.8312,-78.1834,2020-01-25,0
896,,Egypt,26.820553000000004,30.802498,2020-01-25,0
897,,El Salvador,13.7942,-88.8965,2020-01-25,0
898,,Equatorial Guinea,1.6508,10.2679,2020-01-25,0
899,,Eritrea,15.1794,39.7823,2020-01-25,0
900,,Estonia,58.5953,25.0136,2020-01-25,0
901,,Eswatini,-26.5225,31.4659,2020-01-25,0
902,,Ethiopia,9.145,40.4897,2020-01-25,0
903,,Fiji,-17.7134,178.065,2020-01-25,0
904,,Finland,61.92411,25.748151,2020-01-25,0
905,French Guiana,France,3.9339,-53.1258,2020-01-25,0
906,French Polynesia,France,-17.6797,149.4068,2020-01-25,0
907,Guadeloupe,France,16.265,-61.551,2020-01-25,0
908,Mayotte,France,-12.8275,45.166244,2020-01-25,0
909,New Caledonia,France,-20.904305,165.618042,2020-01-25,0
910,Reunion,France,-21.1151,55.5364,2020-01-25,0
911,Saint Barthelemy,France,17.9,-62.8333,2020-01-25,0
912,St Martin,France,18.0708,-63.0501,2020-01-25,0
913,Martinique,France,14.6415,-61.0242,2020-01-25,0
914,,France,46.2276,2.2137,2020-01-25,3
915,,Gabon,-0.8037,11.6094,2020-01-25,0
916,,Gambia,13.4432,-15.3101,2020-01-25,0
917,,Georgia,42.3154,43.3569,2020-01-25,0
918,,Germany,51.165691,10.451526,2020-01-25,0
919,,Ghana,7.9465,-1.0232,2020-01-25,0
920,,Greece,39.0742,21.8243,2020-01-25,0
921,,Guatemala,15.7835,-90.2308,2020-01-25,0
922,,Guinea,9.9456,-9.6966,2020-01-25,0
